,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,bin_65,bin_66,bin_67,bin_68,bin_69,bin_70,bin_71,bin_72,bin_73,bin_74,bin_75,bin_76,bin_77,bin_78,bin_79,bin_80,bin_81,bin_82,bin_83,bin_84,bin_85,bin_86,bin_87,bin_88,bin_89,bin_90,bin_91,bin_92,bin_93,bin_94,bin_95,bin_96,bin_97,bin_98,bin_99,bin_100,bin_101,bin_102,bin_103,bin_104,bin_105,bin_106,bin_107,bin_108,bin_109,bin_110,bin_111,bin_112,bin_113,bin_114,bin_115,bin_116,bin_117,bin_118,bin_119,bin_120,bin_121,bin_122,bin_123,bin_124,bin_125,bin_126,bin_127,bin_128,bin_129,bin_130,bin_131,bin_132,bin_133,bin_134,bin_135,bin_136,bin_137,bin_138,bin_139,bin_140,bin_141,bin_142,bin_143,bin_144,bin_145,bin_146,bin_147,bin_148,bin_149,bin_150,bin_151,bin_152,bin_153,bin_154,bin_155,bin_156,bin_157,bin_158,bin_159,bin_160,bin_161,bin_162,bin_163,bin_164,bin_165,bin_166,bin_167,bin_168,bin_169,bin_170,bin_171,bin_172,bin_173,bin_174,bin_175,bin_176,bin_177,bin_178,bin_179,bin_180,bin_181,bin_182,bin_183
33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,2,0,1,0,1,0,3,0,4,0,1,0,6,0,4,0,4,0,8,0,5,0,6,0,8,0,8,0,9,0,8,0,8,0,6,0,8,0,9,0,9,0,8,0,9,0,9,0,8,0,9,0,11,0,10,0,10,0,9,0,10,0,9,0,9,0,14,0,13,0,10,0,11,0,12,0,12,0,13,0,11,0,11,0,14,0,11,0,10,0,12,0,8,0,10,0,10,0,13,0,9,0,10,0,13,0,11,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,2,0,2,0,8,0,8,0,6,0,4,0,8,0,10,0,5,0,8,0,8,0,9,0,8,0,9,0,8,0,9,0,8,0,8,0,9,0,11,0,8,0,10,0,9,0,9,0,10,0,10,0,8,0,10,0,13,0,11,0,12,0,12,0,10,0,11,0,10,0,10,0,10,0,12,0,9,0,9,0,12,0,10,0,14,0,12,0,11,0,11,0,13,0,9,0,13,0,13,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5,0,8,0,5,0,5,0,9,0,8,0,8,0,3,0,8,0,8,0,9,0,8,0,9,0,10,0,9,0,8,0,8,0,9,0,8,0,10,0,9,0,10,0,13,0,12,0,9,0,9,0,8,0,8,0,12,0,9,0,9,0,9,0,10,0,8,0,9,0,11,0,13,0,11,0,10,0,9,0,13,0,9,0,16,0,13,0,9,0,13,0,15,0,13,0,12,0,14,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,5,0,5,0,7,0,4,0,9,0,8,0,8,0,9,0,8,0,8,0,8,0,8,0,8,0,10,0,9,0,8,0,9,0,8,0,10,0,8,0,8,0,11,0,8,0,10,0,9,0,9,0,11,0,9,0,12,0,10,0,11,0,8,0,10,0,9,0,13,0,12,0,13,0,9,0,11,0,11,0,9,0,11,0,12,0,10,0,14,0,12,0,10,0,13,0,12,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,6,0,7,0,7,0,5,0,8,0,6,0,6,0,8,0,7,0,7,0,8,0,7,0,8,0,9,0,9,0,10,0,9,0,9,0,9,0,8,0,9,0,10,0,10,0,12,0,10,0,12,0,9,0,11,0,14,0,10,0,11,0,16,0,19,0,11,0,9,0,14,0,12,0,10,0,13,0,10,0,13,0,12,0,13,0,13,0,13,0,11,0,13,0,10,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,6,0,9,0,7,0,6,0,6,0,9,0,1,0,9,0,4,0,3,0,5,0,10,0,10,0,9,0,9,0,9,0,10,0,10,0,10,0,10,0,10,0,9,0,11,0,10,0,12,0,9,0,14,0,13,0,11,0,11,0,12,0,10,0,13,0,11,0,12,0,12,0,12,0,15,0,12,0,14,0,11,0,11,0,12,0,10,0,14,0,14,0,11,0,10,0,3,0,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,9,0,8,0,8,0,3,0,3,0,4,0,6,0,9,0,3,0,4,0,1,0,1,0,8,0,5,0,9,0,9,0,9,0,9,0,9,0,10,0,10,0,9,0,11,0,11,0,9,0,9,0,10,0,11,0,11,0,13,0,11,0,12,0,13,0,11,0,11,0,9,0,12,0,13,0,10,0,10,0,11,0,12,0,12,0,10,0,13,0,13,0,11,0,12,0,10,0,13,0,11,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,8,0,1,0,1,0,3,0,10,0,1,0,2,0,3,0,2,0,9,0,9,0,9,0,9,0,10,0,9,0,11,0,9,0,10,0,9,0,9,0,10,0,9,0,11,0,10,0,11,0,10,0,11,0,11,0,12,0,11,0,11,0,12,0,11,0,13,0,14,0,9,0,12,0,12,0,12,0,14,0,9,0,13,0,15,0,12,0,12,0,15,0,11,0,16,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,4,0,5,0,4,0,7,0,9,0,8,0,5,0,7,0,4,0,7,0,9,0,9,0,6,0,9,0,11,0,10,0,9,0,9,0,9,0,9,0,11,0,9,0,10,0,13,0,11,0,10,0,12,0,12,0,9,0,9,0,10,0,13,0,12,0,11,0,10,0,11,0,10,0,12,0,11,0,11,0,11,0,11,0,13,0,10,0,10,0,11,0,12,0,13,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,4,0,1,0,5,0,3,0,7,0,3,0,5,0,9,0,5,0,8,0,9,0,9,0,8,0,9,0,9,0,10,0,9,0,10,0,10,0,12,0,10,0,12,0,10,0,10,0,12,0,13,0,10,0,10,0,10,0,10,0,12,0,11,0,10,0,14,0,10,0,11,0,11,0,12,0,12,0,11,0,15,0,11,0,11,0,9,0,12,0,9,0,11,0,15,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,6,0,1,0,4,0,8,0,5,0,6,0,4,0,7,0,8,0,9,0,9,0,9,0,9,0,9,0,9,0,8,0,9,0,9,0,9,0,10,0,12,0,9,0,11,0,10,0,10,0,10,0,12,0,10,0,10,0,15,0,9,0,10,0,12,0,15,0,12,0,11,0,15,0,12,0,13,0,11,0,12,0,12,0,12,0,11,0,11,0,11,0,9,0,11,0,10,0,12,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,2,0,3,0,2,0,4,0,3,0,3,0,8,0,5,0,2,0,0,0,2,0,6,0,6,0,9,0,11,0,9,0,9,0,10,0,9,0,10,0,9,0,12,0,9,0,9,0,11,0,9,0,10,0,10,0,9,0,12,0,10,0,8,0,12,0,10,0,11,0,11,0,12,0,10,0,13,0,11,0,11,0,12,0,10,0,12,0,12,0,13,0,12,0,10,0,13,0,12,0,12,0,12,0,12,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,6,0,0,0,8,0,4,0,7,0,5,0,2,0,7,0,6,0,7,0,8,0,11,0,9,0,12,0,9,0,9,0,9,0,10,0,9,0,9,0,8,0,10,0,8,0,10,0,11,0,10,0,8,0,13,0,10,0,12,0,9,0,10,0,11,0,10,0,11,0,10,0,13,0,9,0,12,0,12,0,11,0,13,0,11,0,10,0,9,0,10,0,11,0,10,0,14,0,13,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,2,0,4,0,4,0,2,0,1,0,1,0,4,0,4,0,3,0,5,0,5,0,4,0,3,0,6,0,5,0,10,0,6,0,9,0,9,0,11,0,10,0,9,0,10,0,9,0,9,0,9,0,10,0,9,0,11,0,13,0,10,0,9,0,9,0,11,0,10,0,9,0,10,0,9,0,11,0,11,0,12,0,11,0,10,0,11,0,10,0,13,0,12,0,13,0,9,0,14,0,12,0,14,0,14,0,10,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,2,0,3,0,1,0,4,0,6,0,3,0,2,0,6,0,6,0,3,0,6,0,4,0,8,0,8,0,9,0,8,0,11,0,8,0,8,0,8,0,8,0,8,0,11,0,8,0,8,0,8,0,9,0,10,0,9,0,10,0,13,0,9,0,9,0,8,0,9,0,11,0,12,0,12,0,11,0,8,0,13,0,15,0,10,0,11,0,11,0,15,0,8,0,10,0,12,0,11,0,14,0,12,0,9,0,11,0,5,0,8,0,3,0,4,0,3,0,1,0,0
48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,6,0,1,0,1,0,2,0,5,0,1,0,5,0,3,0,6,0,7,0,9,0,8,0,8,0,8,0,9,0,8,0,8,0,9,0,8,0,8,0,8,0,8,0,8,0,8,0,10,0,10,0,12,0,9,0,8,0,8,0,7,0,11,0,11,0,9,0,9,0,8,0,16,0,10,0,10,0,8,0,11,0,11,0,11,0,9,0,10,0,11,0,11,0,10,0,10,0,13,0,10,0,11,0,10,0,12,0,9,0,8,0,9,0,9,0,1
49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,1,0,3,0,1,0,5,0,3,0,5,0,2,0,4,0,3,0,5,0,8,0,5,0,7,0,7,0,9,0,9,0,8,0,9,0,7,0,9,0,7,0,9,0,9,0,8,0,9,0,11,0,8,0,8,0,9,0,8,0,9,0,10,0,9,0,10,0,12,0,10,0,9,0,10,0,9,0,11,0,9,0,10,0,10,0,8,0,9,0,13,0,10,0,12,0,13,0,10,0,13,0,11,0,11,0,9,0,13,0,11,0,11,0,10
50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,2,0,3,0,1,0,1,0,3,0,2,0,7,0,4,0,1,0,1,0,8,0,7,0,7,0,7,0,7,0,7,0,9,0,8,0,7,0,9,0,5,0,8,0,7,0,8,0,12,0,9,0,11,0,8,0,9,0,9,0,9,0,7,0,9,0,9,0,8,0,11,0,11,0,10,0,11,0,10,0,10,0,9,0,9,0,10,0,10,0,9,0,11,0,10,0,9,0,11,0,12,0,11,0,11,0,10,0,10,0,10,0,10,0,13,0,11,0,12
